eventId,timeInPeriod,timeRemaining,typeCode,typeDescKey,sortOrder,game_id,situationCode,homeTeamDefendingSide,pptReplayUrl,period_number,period_periodType,period_maxRegulationPeriods,period_otPeriods,detail_eventOwnerTeamId,detail_losingPlayerId,detail_winningPlayerId,detail_xCoord,detail_yCoord,detail_reason,detail_playerId,detail_shotType,detail_shootingPlayerId,detail_goalieInNetId,detail_awaySOG,detail_homeSOG,detail_hittingPlayerId,detail_hitteePlayerId,detail_blockingPlayerId,detail_scoringPlayerId,detail_scoringPlayerTotal,detail_assist1PlayerId,detail_assist1PlayerTotal,detail_assist2PlayerId,detail_assist2PlayerTotal,detail_awayScore,detail_homeScore,detail_secondaryReason,detail_typeCode,detail_descKey,detail_duration,detail_committedByPlayerId,detail_drawnByPlayerId,detail_servedByPlayerId,detail_zoneCode,detail_discreteClip,detail_highlightClipSharingUrl,detail_highlightClip,detail_highlightClipSharingUrlFr,detail_highlightClipFr,detail_discreteClipFr
634,19:16,00:00,508,blocked-shot,613,2010010003,,,,3,REG,3,,11.0,,,75.0,11.0,,,,8475169.0,,,,,,8475169.0,,,,,,,,,,,,,,,,,,,,,,
635,19:24,00:00,506,shot-on-goal,614,2010010003,,,,3,REG,3,,11.0,,,35.0,14.0,,,slap,8468493.0,8470263.0,21.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,
489,19:27,00:00,516,stoppage,615,2010010003,,,,3,REG,3,,,,,,,puck-in-netting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,19:27,00:00,502,faceoff,617,2010010003,,,,3,REG,3,,11.0,8468001.0,8473412.0,70.0,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,19:33,00:00,506,shot-on-goal,618,2010010003,,,,3,REG,3,,11.0,,,40.0,16.0,,,slap,8471818.0,8470263.0,21.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
490,19:34,00:00,516,stoppage,619,2010010003,,,,3,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,19:25,00:00,508,blocked-shot,621,2010010003,,,,3,REG,3,,11.0,,,79.0,-15.0,,,,8475169.0,,,,,,8475169.0,,,,,,,,,,,,,,,,,,,,,,
641,19:34,00:00,502,faceoff,623,2010010003,,,,3,REG,3,,29.0,8473412.0,8466300.0,70.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,19:47,00:00,508,blocked-shot,624,2010010003,,,,3,REG,3,,11.0,,,72.0,-13.0,,,,8468493.0,,,,,,8468493.0,,,,,,,,,,,,,,,,,,,,,,
491,19:48,00:00,525,takeaway,625,2010010003,,,,3,REG,3,,29.0,,,50.0,-29.0,,8475926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,19:54,00:00,503,hit,626,2010010003,,,,3,REG,3,,11.0,,,58.0,-35.0,,,,,,,,8475169.0,8469685.0,,,,,,,,,,,,,,,,,,,,,,,
643,20:00,00:00,521,period-end,627,2010010003,,,,3,REG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,20:00,00:00,524,game-end,631,2010010003,,,,3,REG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,00:00,00:00,520,period-start,5,2010010004,,,,1,REG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,00:00,00:00,502,faceoff,6,2010010004,,,,1,REG,3,,12.0,8473574.0,8474610.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,00:09,00:00,503,hit,7,2010010004,,,,1,REG,3,,12.0,,,-96.0,-24.0,,,,,,,,8470649.0,8468478.0,,,,,,,,,,,,,,,,,,,,,,,
103,00:15,00:00,516,stoppage,8,2010010004,,,,1,REG,3,,,,,,,offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,00:15,00:00,502,faceoff,11,2010010004,,,,1,REG,3,,13.0,8475784.0,8471390.0,20.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,00:37,00:00,507,missed-shot,12,2010010004,,,,1,REG,3,,12.0,,,-32.0,37.0,wide-of-net,,,8470265.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,00:40,00:00,503,hit,13,2010010004,,,,1,REG,3,,13.0,,,-43.0,-38.0,,,,,,,,8474153.0,8470302.0,,,,,,,,,,,,,,,,,,,,,,,
105,00:55,00:00,503,hit,16,2010010004,,,,1,REG,3,,12.0,,,-89.0,-5.0,,,,,,,,8469812.0,8475790.0,,,,,,,,,,,,,,,,,,,,,,,
106,01:06,00:00,525,takeaway,20,2010010004,,,,1,REG,3,,13.0,,,-3.0,-8.0,,8467483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,01:22,00:00,503,hit,23,2010010004,,,,1,REG,3,,12.0,,,-97.0,-4.0,,,,,,,,8474137.0,8474520.0,,,,,,,,,,,,,,,,,,,,,,,
58,01:39,00:00,506,shot-on-goal,30,2010010004,,,,1,REG,3,,12.0,,,-77.0,-10.0,,,snap,8474137.0,8466339.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
107,01:42,00:00,506,shot-on-goal,31,2010010004,,,,1,REG,3,,12.0,,,-78.0,1.0,,,snap,8474220.0,8466339.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
59,01:55,00:00,506,shot-on-goal,34,2010010004,,,,1,REG,3,,12.0,,,-46.0,24.0,,,slap,8473571.0,8466339.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
108,01:56,00:00,516,stoppage,35,2010010004,,,,1,REG,3,,,,,,,puck-in-netting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,01:56,00:00,502,faceoff,40,2010010004,,,,1,REG,3,,12.0,8475304.0,8473444.0,-69.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,02:20,00:00,525,takeaway,42,2010010004,,,,1,REG,3,,13.0,,,-78.0,0.0,,8474184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,02:27,00:00,506,shot-on-goal,44,2010010004,,,,1,REG,3,,12.0,,,-77.0,9.0,,,tip-in,8474220.0,8466339.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
110,02:33,00:00,516,stoppage,46,2010010004,,,,1,REG,3,,,,,,,referee-or-linesman,,,,,,,,,,,,,,,,,,official-injury,,,,,,,,,,,,,
62,02:33,00:00,502,faceoff,49,2010010004,,,,1,REG,3,,12.0,8473546.0,8474610.0,-68.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,02:38,00:00,508,blocked-shot,50,2010010004,,,,1,REG,3,,12.0,,,-51.0,-27.0,,,,8469531.0,,,,,,8469531.0,,,,,,,,,,,,,,,,,,,,,,
112,02:54,00:00,508,blocked-shot,51,2010010004,,,,1,REG,3,,12.0,,,-73.0,-6.0,,,,8470649.0,,,,,,8470649.0,,,,,,,,,,,,,,,,,,,,,,
64,02:56,00:00,509,penalty,52,2010010004,,,,1,REG,3,,13.0,,,84.0,-1.0,,,,,,,,,,,,,,,,,,,,MIN,interference-goalkeeper,2.0,8471941.0,8470320.0,,,,,,,,
113,02:56,00:00,502,faceoff,57,2010010004,,,,1,REG,3,,12.0,8471390.0,8475784.0,-69.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,03:20,00:00,506,shot-on-goal,58,2010010004,,,,1,REG,3,,13.0,,,75.0,-14.0,,,snap,8471390.0,8470320.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
67,02:49,00:00,506,shot-on-goal,59,2010010004,,,,1,REG,3,,13.0,,,60.0,-31.0,,,snap,8473574.0,8470320.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
114,03:30,00:00,516,stoppage,61,2010010004,,,,1,REG,3,,,,,,,offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,03:30,00:00,502,faceoff,64,2010010004,,,,1,REG,3,,13.0,8474062.0,8473574.0,20.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,03:34,00:00,506,shot-on-goal,65,2010010004,,,,1,REG,3,,13.0,,,22.0,38.0,,,wrist,8474520.0,8470320.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
116,03:41,00:00,509,penalty,66,2010010004,,,,1,REG,3,,12.0,,,-25.0,-8.0,,,,,,,,,,,,,,,,,,,,MIN,interference,2.0,8469462.0,8473574.0,,,,,,,,
69,03:41,00:00,502,faceoff,69,2010010004,,,,1,REG,3,,13.0,8474062.0,8473574.0,69.0,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,03:45,00:00,505,goal,70,2010010004,,,,1,REG,3,,13.0,,,32.0,-20.0,,,slap,,8470320.0,,,,,,8475790.0,1.0,8473574.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,
118,03:45,00:00,502,faceoff,73,2010010004,,,,1,REG,3,,12.0,8471220.0,8475784.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,04:15,00:00,503,hit,74,2010010004,,,,1,REG,3,,12.0,,,97.0,21.0,,,,,,,,8473610.0,8474153.0,,,,,,,,,,,,,,,,,,,,,,,
119,04:32,00:00,503,hit,76,2010010004,,,,1,REG,3,,12.0,,,97.0,28.0,,,,,,,,8471282.0,8470086.0,,,,,,,,,,,,,,,,,,,,,,,
72,04:41,00:00,507,missed-shot,80,2010010004,,,,1,REG,3,,12.0,,,-44.0,-6.0,wide-of-net,,,8469812.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,04:56,00:00,505,goal,84,2010010004,,,,1,REG,3,,13.0,,,73.0,12.0,,,snap,,8470320.0,,,,,,8471390.0,1.0,8474520.0,1.0,8470086.0,1.0,2.0,0.0,,,,,,,,,,,,,,
74,05:39,00:00,505,goal,89,2010010004,,,,1,REG,3,,13.0,,,82.0,-3.0,,,snap,,8470320.0,,,,,,8475304.0,1.0,8474149.0,1.0,8475790.0,1.0,3.0,0.0,,,,,,,,,,,,,,
121,05:37,00:00,508,blocked-shot,90,2010010004,,,,1,REG,3,,13.0,,,61.0,-7.0,,,,8475790.0,,,,,,8475790.0,,,,,,,,,,,,,,,,,,,,,,
123,06:07,00:00,506,shot-on-goal,93,2010010004,,,,1,REG,3,,13.0,,,74.0,9.0,,,tip-in,8470609.0,8470320.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
122,05:39,00:00,502,faceoff,96,2010010004,,,,1,REG,3,,13.0,8475784.0,8467483.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,06:22,00:00,507,missed-shot,97,2010010004,,,,1,REG,3,,13.0,,,63.0,33.0,wide-of-net,,,8470609.0,8471302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,06:39,00:00,503,hit,102,2010010004,,,,1,REG,3,,13.0,,,-91.0,-33.0,,,,,,,,8470086.0,8474062.0,,,,,,,,,,,,,,,,,,,,,,,
75,06:47,00:00,506,shot-on-goal,105,2010010004,,,,1,REG,3,,12.0,,,-49.0,26.0,,,snap,8474137.0,8466339.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
126,06:48,00:00,516,stoppage,106,2010010004,,,,1,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,tv-timeout,,,,,,,,,,,,,
127,06:48,00:00,502,faceoff,107,2010010004,,,,1,REG,3,,12.0,8473574.0,8474062.0,-68.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,07:04,00:00,525,takeaway,108,2010010004,,,,1,REG,3,,13.0,,,-30.0,3.0,,8473546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,07:05,00:00,509,penalty,109,2010010004,,,,1,REG,3,,12.0,,,-26.0,7.0,,,,,,,,,,,,,,,,,,,,MIN,tripping,2.0,8474137.0,8473546.0,,,,,,,,
131,07:05,00:00,502,faceoff,113,2010010004,,,,1,REG,3,,13.0,8470302.0,8471390.0,69.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,07:10,00:00,508,blocked-shot,114,2010010004,,,,1,REG,3,,13.0,,,76.0,6.0,,,,8470086.0,,,,,,8470086.0,,,,,,,,,,,,,,,,,,,,,,
132,07:33,00:00,508,blocked-shot,115,2010010004,,,,1,REG,3,,13.0,,,69.0,-2.0,,,,8469509.0,,,,,,8469509.0,,,,,,,,,,,,,,,,,,,,,,
133,08:01,00:00,508,blocked-shot,119,2010010004,,,,1,REG,3,,13.0,,,75.0,8.0,,,,8474184.0,,,,,,8474184.0,,,,,,,,,,,,,,,,,,,,,,
134,08:09,00:00,507,missed-shot,122,2010010004,,,,1,REG,3,,12.0,,,-85.0,25.0,wide-of-net,,,8470649.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,08:25,00:00,506,shot-on-goal,125,2010010004,,,,1,REG,3,,13.0,,,66.0,32.0,,,wrist,8473546.0,8470320.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
136,08:26,00:00,506,shot-on-goal,126,2010010004,,,,1,REG,3,,13.0,,,81.0,8.0,,,wrist,8473574.0,8470320.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
77,08:27,00:00,516,stoppage,127,2010010004,,,,1,REG,3,,,,,,,objects-on-ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,08:32,00:00,508,blocked-shot,128,2010010004,,,,1,REG,3,,13.0,,,74.0,8.0,,,,8474184.0,,,,,,8474184.0,,,,,,,,,,,,,,,,,,,,,,
78,08:50,00:00,506,shot-on-goal,129,2010010004,,,,1,REG,3,,13.0,,,46.0,-20.0,,,snap,8473546.0,8470320.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
137,08:27,00:00,502,faceoff,131,2010010004,,,,1,REG,3,,13.0,8473444.0,8470609.0,70.0,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,09:04,00:00,506,shot-on-goal,135,2010010004,,,,1,REG,3,,13.0,,,83.0,-10.0,,,backhand,8473546.0,8470320.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
139,09:15,00:00,508,blocked-shot,138,2010010004,,,,1,REG,3,,13.0,,,82.0,5.0,,,,8473574.0,,,,,,8473574.0,,,,,,,,,,,,,,,,,,,,,,
80,09:28,00:00,508,blocked-shot,141,2010010004,,,,1,REG,3,,12.0,,,-76.0,-18.0,,,,8474137.0,,,,,,8474137.0,,,,,,,,,,,,,,,,,,,,,,
140,09:57,00:00,525,takeaway,146,2010010004,,,,1,REG,3,,13.0,,,21.0,-31.0,,8474149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,10:38,00:00,503,hit,152,2010010004,,,,1,REG,3,,12.0,,,64.0,34.0,,,,,,,,8469531.0,8475304.0,,,,,,,,,,,,,,,,,,,,,,,
142,10:44,00:00,516,stoppage,153,2010010004,,,,1,REG,3,,,,,,,puck-frozen,,,,,,,,,,,,,,,,,,tv-timeout,,,,,,,,,,,,,
120,04:56,00:00,502,faceoff,158,2010010004,,,,1,REG,3,,13.0,8473444.0,8475304.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,10:44,00:00,502,faceoff,160,2010010004,,,,1,REG,3,,12.0,8475304.0,8474062.0,69.0,-21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,10:57,00:00,503,hit,161,2010010004,,,,1,REG,3,,12.0,,,-36.0,-38.0,,,,,,,,8471282.0,8470899.0,,,,,,,,,,,,,,,,,,,,,,,
81,11:44,00:00,506,shot-on-goal,166,2010010004,,,,1,REG,3,,13.0,,,43.0,-36.0,,,snap,8475790.0,8470320.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
146,11:45,00:00,516,stoppage,168,2010010004,,,,1,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,11:45,00:00,502,faceoff,170,2010010004,,,,1,REG,3,,13.0,8474610.0,8473574.0,69.0,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,11:59,00:00,507,missed-shot,171,2010010004,,,,1,REG,3,,13.0,,,82.0,-27.0,wide-of-net,,,8471941.0,8471302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,12:00,00:00,503,hit,172,2010010004,,,,1,REG,3,,12.0,,,71.0,40.0,,,,,,,,8466398.0,8474520.0,,,,,,,,,,,,,,,,,,,,,,,
148,12:33,00:00,525,takeaway,173,2010010004,,,,1,REG,3,,12.0,,,15.0,-16.0,,8473571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,12:37,00:00,506,shot-on-goal,176,2010010004,,,,1,REG,3,,12.0,,,-55.0,-7.0,,,snap,8474610.0,8466339.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
85,13:02,00:00,503,hit,180,2010010004,,,,1,REG,3,,13.0,,,-39.0,-39.0,,,,,,,,8470086.0,8474576.0,,,,,,,,,,,,,,,,,,,,,,,
86,13:12,00:00,506,shot-on-goal,181,2010010004,,,,1,REG,3,,12.0,,,-59.0,-17.0,,,snap,8474576.0,8466339.0,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
149,13:16,00:00,503,hit,182,2010010004,,,,1,REG,3,,13.0,,,-67.0,36.0,,,,,,,,8475769.0,8470265.0,,,,,,,,,,,,,,,,,,,,,,,
87,13:31,00:00,506,shot-on-goal,183,2010010004,,,,1,REG,3,,12.0,,,-32.0,-14.0,,,slap,8469476.0,8466339.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
88,13:57,00:00,507,missed-shot,187,2010010004,,,,1,REG,3,,12.0,,,-94.0,-9.0,wide-of-net,,,8475784.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,14:11,00:00,508,blocked-shot,188,2010010004,,,,1,REG,3,,12.0,,,-84.0,-4.0,,,,8469812.0,,,,,,8469812.0,,,,,,,,,,,,,,,,,,,,,,
150,14:20,00:00,516,stoppage,190,2010010004,,,,1,REG,3,,,,,,,puck-frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,14:20,00:00,502,faceoff,193,2010010004,,,,1,REG,3,,13.0,8474062.0,8471390.0,69.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,14:26,00:00,508,blocked-shot,194,2010010004,,,,1,REG,3,,13.0,,,68.0,3.0,,,,8474520.0,,,,,,8474520.0,,,,,,,,,,,,,,,,,,,,,,
403,14:56,00:00,503,hit,196,2010010004,,,,1,REG,3,,12.0,,,-85.0,38.0,,,,,,,,8469462.0,8474520.0,,,,,,,,,,,,,,,,,,,,,,,
404,15:16,00:00,503,hit,198,2010010004,,,,1,REG,3,,13.0,,,45.0,-36.0,,,,,,,,8471220.0,8469462.0,,,,,,,,,,,,,,,,,,,,,,,
90,15:21,00:00,506,shot-on-goal,200,2010010004,,,,1,REG,3,,13.0,,,49.0,21.0,,,snap,8473574.0,8470320.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
405,15:39,00:00,504,giveaway,203,2010010004,,,,1,REG,3,,12.0,,,76.0,-14.0,,8469531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,15:43,00:00,504,giveaway,204,2010010004,,,,1,REG,3,,13.0,,,50.0,16.0,,8471941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,15:58,00:00,508,blocked-shot,207,2010010004,,,,1,REG,3,,12.0,,,-74.0,-15.0,,,,8470649.0,,,,,,8470649.0,,,,,,,,,,,,,,,,,,,,,,
406,16:03,00:00,506,shot-on-goal,208,2010010004,,,,1,REG,3,,12.0,,,-57.0,35.0,,,wrist,8474610.0,8466339.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
93,16:40,00:00,503,hit,213,2010010004,,,,1,REG,3,,12.0,,,-96.0,10.0,,,,,,,,8473444.0,8468478.0,,,,,,,,,,,,,,,,,,,,,,,
408,17:18,00:00,525,takeaway,217,2010010004,,,,1,REG,3,,12.0,,,34.0,7.0,,8474220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,17:27,00:00,504,giveaway,219,2010010004,,,,1,REG,3,,13.0,,,77.0,-22.0,,8471390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,17:33,00:00,506,shot-on-goal,221,2010010004,,,,1,REG,3,,12.0,,,-49.0,-7.0,,,slap,8475784.0,8466339.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
410,17:34,00:00,516,stoppage,223,2010010004,,,,1,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,17:34,00:00,502,faceoff,224,2010010004,,,,1,REG,3,,13.0,8475784.0,8471390.0,-69.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,17:39,00:00,516,stoppage,225,2010010004,,,,1,REG,3,,,,,,,offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,17:39,00:00,502,faceoff,226,2010010004,,,,1,REG,3,,13.0,8475784.0,8471390.0,-19.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,17:57,00:00,516,stoppage,227,2010010004,,,,1,REG,3,,,,,,,icing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,17:57,00:00,502,faceoff,229,2010010004,,,,1,REG,3,,12.0,8471390.0,8474062.0,-68.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,18:01,00:00,506,shot-on-goal,230,2010010004,,,,1,REG,3,,12.0,,,-36.0,6.0,,,slap,8471282.0,8466339.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
413,18:54,00:00,516,stoppage,237,2010010004,,,,1,REG,3,,,,,,,puck-in-netting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,18:54,00:00,502,faceoff,240,2010010004,,,,1,REG,3,,12.0,8467483.0,8474610.0,-19.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,19:30,00:00,503,hit,241,2010010004,,,,1,REG,3,,13.0,,,90.0,-38.0,,,,,,,,8470609.0,8469531.0,,,,,,,,,,,,,,,,,,,,,,,
414,19:41,00:00,525,takeaway,242,2010010004,,,,1,REG,3,,12.0,,,72.0,-28.0,,8469531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,20:00,00:00,521,period-end,246,2010010004,,,,1,REG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,00:00,00:00,520,period-start,253,2010010004,,,,2,REG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,00:00,00:00,502,faceoff,254,2010010004,,,,2,REG,3,,13.0,8475784.0,8473574.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,00:23,00:00,506,shot-on-goal,255,2010010004,,,,2,REG,3,,13.0,,,-51.0,18.0,,,snap,8471941.0,8470320.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
417,00:24,00:00,516,stoppage,256,2010010004,,,,2,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,00:24,00:00,502,faceoff,259,2010010004,,,,2,REG,3,,12.0,8471390.0,8474610.0,-68.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,00:58,00:00,506,shot-on-goal,260,2010010004,,,,2,REG,3,,13.0,,,-48.0,-35.0,,,snap,8471220.0,8470320.0,12.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
418,00:59,00:00,516,stoppage,261,2010010004,,,,2,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,00:59,00:00,502,faceoff,264,2010010004,,,,2,REG,3,,12.0,8467483.0,8474062.0,-68.0,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,01:17,00:00,503,hit,265,2010010004,,,,2,REG,3,,13.0,,,-48.0,-38.0,,,,,,,,8470609.0,8474137.0,,,,,,,,,,,,,,,,,,,,,,,
420,01:46,00:00,507,missed-shot,268,2010010004,,,,2,REG,3,,13.0,,,-83.0,30.0,wide-of-net,,,8474149.0,8471302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,01:51,00:00,507,missed-shot,270,2010010004,,,,2,REG,3,,13.0,,,-67.0,-31.0,wide-of-net,,,8474184.0,8471302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,01:59,00:00,506,shot-on-goal,271,2010010004,,,,2,REG,3,,13.0,,,-35.0,-37.0,,,wrist,8474184.0,8470320.0,13.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
261,02:02,00:00,506,shot-on-goal,272,2010010004,,,,2,REG,3,,13.0,,,-82.0,3.0,,,wrap-around,8467483.0,8470320.0,14.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
422,02:03,00:00,509,penalty,273,2010010004,,,,2,REG,3,,12.0,,,-80.0,3.0,,,,,,,,,,,,,,,,,,,,MIN,hooking,2.0,8474062.0,8474149.0,,,,,,,,
262,02:03,00:00,502,faceoff,277,2010010004,,,,2,REG,3,,13.0,8470302.0,8471390.0,-68.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,02:40,00:00,508,blocked-shot,278,2010010004,,,,2,REG,3,,13.0,,,-75.0,10.0,,,,8470086.0,,,,,,8470086.0,,,,,,,,,,,,,,,,,,,,,,
264,03:44,00:00,505,goal,285,2010010004,,,,2,REG,3,,12.0,,,77.0,-7.0,,,snap,,8466339.0,,,,,,8470265.0,1.0,8470649.0,1.0,8466398.0,1.0,3.0,1.0,,,,,,,,,,,,,,
424,03:44,00:00,502,faceoff,288,2010010004,,,,2,REG,3,,13.0,8473444.0,8475304.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,04:02,00:00,506,shot-on-goal,289,2010010004,,,,2,REG,3,,12.0,,,65.0,34.0,,,wrist,8474220.0,8466339.0,14.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
266,04:02,00:00,516,stoppage,290,2010010004,,,,2,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,04:02,00:00,502,faceoff,292,2010010004,,,,2,REG,3,,13.0,8473444.0,8475304.0,69.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,04:16,00:00,503,hit,294,2010010004,,,,2,REG,3,,12.0,,,-68.0,-36.0,,,,,,,,8469476.0,8474149.0,,,,,,,,,,,,,,,,,,,,,,,
268,04:28,00:00,525,takeaway,296,2010010004,,,,2,REG,3,,13.0,,,-80.0,32.0,,8475769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,04:37,00:00,525,takeaway,299,2010010004,,,,2,REG,3,,12.0,,,9.0,-39.0,,8470265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,04:40,00:00,506,shot-on-goal,300,2010010004,,,,2,REG,3,,12.0,,,54.0,1.0,,,snap,8475784.0,8466339.0,14.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
429,04:50,00:00,525,takeaway,303,2010010004,,,,2,REG,3,,12.0,,,-76.0,10.0,,8473571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
